time,FAIPriceIndex,GDPDeflator,NominalGDPva,NominalRetailGoodsC,NominalFAI,NominalGDP,NominalNetExports,NominalHHC,NominalGovtC,NominalGCF,NominalInvty,AvgNominalWage,logrealHHC,CPI,GFCFPriceIndex,RatioGFCFPrice2CPI,BankLoansTotal,RealGDPva,RealGDP,YER,PCR,GCR,ITR,XTR,MTR,YED,PCD,GCD,ITD,XTD,MTD,YFD,YIN,WIN,GON,TIN,YFN,HICP,CAN_YEN,NFN_YEN,LFN,LNN,UNN,URX,LEN,STN,LTN,COMPR,POILU,PCOMU,YWD,YWDX,YWR,YWRX,LPROD,ULC,WRN,SAX,EEN,EXR,SPREURO,GDPC1,USAPFCEQDSMEI,USAGFCFQDSMEI,USAGFCEQDSMEI,B020RA3Q086SBEA,B021RA3Q086SBEA,LFEMTTTTUSQ647S,DPCCRC1Q027SBEA,CUMFN,IPB50001SQ,LFAC74TTUSQ647S,SLRTTO01USQ661S,WSCNDW01USQ661S,HOHWMN02USQ065S,IPG333SQ,PRMNIG01USQ661S,IPB51200NQ,SLWHTO02USQ189S,A371RX1Q020SBEA,LRHUTTTTUSQ156S,CPALTT01USQ661S,A829RD3Q086SBEA,A006RD3Q086SBEA,A011RD3Q086SBEA,A008RD3Q086SBEA,ULCNFB,ULQEUL01USQ661S,B020RG3Q086SBEA,B021RG3Q086SBEA,OPHNFB,USAHOUREAQISMEI,MABMM301USQ189S,MANMM101USQ189S,CCRETT01USQ661N,IRSTFR01USQ156N,IR3TED01USQ156N,IR3TCD01USQ156N,DPIC96,T5YFFM,T10Y2YM,T10Y3MM,T10YFFM,CPAA,GDPVD,IRL,ITV,MGSVD,PCP,XGSVD,YDRH,SP,PRINTO01,SLRTTO01,JPNCPICORQINMEI,HOHWMN03JPQ661S,BSCURT02JPQ160S,ULQEUL01JPQ661S,LCEAMN01JPQ661S,CCRETT01JPQ661N,CCRETT02JPQ661N,MANMM101JPQ189S,LFACTTTTJPQ647S,LFEMTTTTJPQ647S,LRHUTTTTJPQ156S,ULQELP01JPQ661S,WSCNDW01JPQ661S,JPNPROMANQISMEI,PRMNVG01JPQ661S,PRMNIG01JPQ661S,IR3TCD01JPQ156N,MABMM301JPM189S,SPRJPN01,SPRJPN02,CRUDE_PETRO,CRUDE_DUBAI,NGAS_US,NGAS_EUR,INATGAS,COCOA,COFFEE_ARABIC,COFFEE_ROBUS,TEA_AVG,TEA_COLOMBO,TEA_KOLKATA,TEA_MOMBASA,COCONUT_OIL,COPRA,GRNUT_OIL,PALM_OIL,SOYBEANS,SOYBEAN_OIL,SOYBEAN_MEAL,BARLEY,MAIZE,SORGHUM,RICE_05,WHEAT_US_HRW,BANANA_US,ORANGE,BEEF,CHICKEN,SUGAR_EU,SUGAR_US,SUGAR_WLD,TOBAC_US,LOGS_MYS,SAWNWD_MYS,COTTON_A_INDX,RUBBER1_MYSG,PHOSROCK,DAP,TSP,UREA_EE_BULK,POTASH,ALUMINUM,IRON_ORE,COPPER,LEAD,TIN.1,NICKEL,ZINC,GOLD,PLATINUM,SILVER
2000Q3,0.008644026,0.002412912,0.024581464,0.02300949,0.020345823,0.025740942,-26.15011697,0.023782172,0.014507965,0.066364141,31.75100183,0.029944135,0.017428448,0.014187433,0.001302457,-0.000358922,0.021632459,0.020932775,0.022092253,0.005350361,0.004625712,0.006930065,0.009975344,0.026165913,0.027934036,0.005938325,0.008550484,0.006612537,0.004784275,0.009244869,0.016416309,0.007967832,0.01086036,0.013860214,0.013451313,-0.011543488,0.01367101,-0.000872769,0.000382229,-0.01243947,0.002966177,0.004813716,-0.015790844,-0.001681872,0.004926358,0.454008933,0.011796277,0.064712745,0.133813945,-0.038939056,0.003741993,0.014496791,0.00067904,0.004380547,0.00620296,0.008509853,0.009046498,0.0027,0.012886614,0.030419409,-0.442212656,0.00120634,0.015903268,0.009752894,0.007457568,0.024227396,0.033968439,-0.001841823,0.015135315,-1,-0.00092088,-0.001207112,0,-0.053759026,-0.17,-0.000645989,-0.014203763,0.042458027,0.007465608,0.009509317,0.1,0.001327199,0.01029212,0.004879881,0.008381332,0.00329624,0.019736768,0.017271587,0.00509653,0.007396038,-0.000385258,0.00780238,-0.004843685,-0.001382545,0.01285507,-0.001532567,0.010566136,0.009090972,0.011617867,-0.606666667,0.063333333,-0.593333333,-0.53,-0.003671906,-0.002643198,0.134813715,0.009836867,0.025111247,-0.000805845,0.016264166,-0.011213471,-0.065691998,0.006994172,0.004525702,-0.005724431,0.0004,-15,-0.000334504,0.006066753,-0.004207524,-0.006691876,-0.00464844,4.44E-05,0.000403664,0,0,-0.019002311,0.005719749,0.016440091,0.007619681,0.1923,-0.001150399,-0.057486285,0.134813715,0.10894154,0.102654154,0.209646074,0.102586589,0.174699173,-0.014493007,-0.137297875,-0.109199292,0.056961039,0.042314005,0.09371401,0.037071126,-0.28586719,-0.220061885,-0.086928207,-0.109655913,-0.102209862,-0.054549963,-0.027200226,-0.028957331,-0.176336891,-0.129062303,-0.094326008,0.012229903,-0.19637331,-0.025752496,-0.046680904,0.045926438,-0.036367644,0,0.361013346,-0.017958894,-0.003727498,-0.078650611,0.015151805,-0.04467244,0,0.120921533,0.026811257,0.239597527,0,0.057477633,0,0.073525838,0.119838535,-0.01045812,-0.130542895,0.036930114,-0.01301542,0.088576629,-0.019470236
2000Q4,-0.003379487,0.004778729,0.028577971,0.034411274,0.033257877,0.027782182,-11.71845903,0.024617671,0.036291621,0.042398588,7.299420727,0.01506096,0.018508278,-0.000244331,-0.004059588,-0.004050584,0.023447523,0.021390863,0.020595074,0.008259897,0.001363638,0.00604979,0.002065896,0.037326886,0.03462154,0.003406317,0.007904198,0.005760165,0.008553346,0.01044986,0.017118373,0.003412481,0.011406871,0.010706447,0.013073778,0.008208148,0.011802416,0.000752445,0.004349423,-0.007159141,0.001405091,0.004113061,-0.026804311,-0.00247077,0.00443625,0.289359218,-0.16193443,-0.021507515,-0.025480085,-0.01554866,0.002383329,0.016718453,0.005661764,0.005485778,0.04804475,0.002446549,0.006593386,0.0034,0.018559093,0.041659298,-0.451293648,0.005663004,0.014387903,0.005340467,0.013122113,-0.008758057,-0.000535224,0.004714718,0.012712952,-1.4,-0.002128351,0.003574744,0,0.026499779,-0.33,-0.008247769,-0.018458126,-0.013985374,0.010118443,0.008816456,-0.1,-0.002082857,0.011944218,0.0022219,0.008674866,-1.10E-05,-0.004411256,-0.001256497,9.14E-05,0.003320411,0.00993187,0.009026496,0.002884884,-0.001224392,0.022829942,-0.018576386,-0.006024115,-0.006051456,0.003372534,-0.46,0.176666667,-0.323333333,-0.28,0.005954703,0.007295131,-0.115793927,0.014879205,0.036953044,-0.001569233,-0.006665678,0.005179443,-0.081644351,0.011549649,-0.002247127,-0.000292402,0.009,-15,-0.008652244,-0.002018164,-0.006945304,-0.01711186,0.01497006,0.004915393,0.004290489,0,0.005441894,0.032824686,0.013220211,0.0229577,0.00756206,0.2739,0.001362224,-0.389693927,-0.115793927,-0.006612521,-0.004962789,0.37394857,0.090754363,0.297792945,-0.03339828,-0.113781618,-0.171609901,-0.078505858,0.06206371,-0.230760345,-0.068766857,-0.062666596,-0.144581229,0.025130665,-0.153598956,0.035776173,-0.032110475,0.130770231,0.077076867,0.161290226,0.20567854,0.004049499,0.137019612,0.124052649,-0.090971778,0.00881063,0.017305747,-0.025001302,0.118657544,0.029852963,-0.003387966,-0.031782317,-0.111821852,0.051293294,-0.030930301,-0.022989518,-0.034964257,-0.063089444,-0.15444974,0,-0.033112315,0,-0.012792427,0.00289886,-0.021148824,-0.105181834,-0.093677138,-0.02721888,0.030044738,-0.041528459
2001Q1,-0.00554112,0.007921675,0.032456543,0.026419525,0.027661226,0.029740384,20.22456905,0.017580365,-9.85E-05,0.039491378,11.44041722,0.025337625,0.015831394,-0.004360421,-0.002575015,-0.002314998,9.09E-05,0.020655133,0.017938973,0.008531009,0.009868616,0.004729921,0.009475784,-0.001776571,-0.01576792,0.009556983,0.004131541,0.008030441,0.001638718,-0.001982708,-0.011918227,0.009774749,0.017307855,0.009797036,0.028723618,0.006701135,0.018609332,-0.003504197,0.011986391,-0.003140891,0.000348864,0.002692289,-0.024786467,-0.002143563,0.003499352,-0.283455853,-0.288044262,-0.077986111,-0.13596532,0.008982702,0.000703908,-0.029037064,0.000925546,0.003565737,0.067985348,0.001266027,0.007104747,0,-0.062329273,-0.061323715,-0.004588409,-0.002843312,0.010884617,-0.001332445,0.025209165,-0.015671822,-0.016792373,0.002784798,0.011393371,-1.9,-0.013303145,0.00723716,-0.005083895,0.038733758,-0.34,-0.026501028,-0.025499911,0.013372828,-0.007052298,-0.005225391,0.3,0.002557468,0.010340557,0.00045308,0.013832584,-0.003804361,0.02689607,0.02282585,-0.001131487,-0.002521567,-0.004094373,0.002564104,0.011234352,0.015490236,0.00929933,-0.186706155,-0.224277124,-0.225422322,0.008486583,0.126666667,0.61,0.733333333,0.363333333,0.009452971,0.006007909,-0.36622575,0.002382613,-0.000702078,0.001315812,-0.038626396,0.008385278,-0.098693742,-0.029634184,0.010342535,-0.005299481,-0.0107,-19,0.001938557,0.003025721,-0.083587127,-0.086717648,-0.000622014,-0.001665279,-0.001964835,0.1,0.008538285,-0.060563341,-0.033384121,-0.030645912,-0.043987474,-0.1842,-0.001212098,-0.18202575,-0.11622575,-0.128324174,-0.151000689,-0.029108084,0.049731954,-0.013224139,0.127380439,-0.072320662,-0.05153365,-0.071458964,-0.045256592,-0.051611041,-0.114821324,-0.148535842,-0.151684587,0.007755734,-0.038037372,-0.034121913,-0.013778702,-0.089360174,0.023855747,0.020433031,0.027133848,-0.0233509,0.018448566,0.382992252,0.221236973,0.031090587,0.002447982,0.006309169,-0.007017573,-0.045120435,0.01178277,-0.086589285,-0.045670096,-0.063903802,-0.070489878,0,0.029827573,-0.031163094,0.030704305,-0.008196767,0.040932749,0.042168777,-0.046580226,0.042774338,-0.028712751,-0.127828202,-0.049744052,-0.021367024,0.01285349,-0.038175323
2001Q2,0.002790833,0.000238664,0.01881441,0.012668491,0.055829262,0.020510454,-10.10399435,0.010747263,0.02879128,0.040676196,-0.832497937,0.048751735,0.009004805,-6.51E-06,7.61E-05,-0.002230081,0.00084518,0.018461009,0.020157054,0.000698588,0.003203039,0.002559568,-0.002859232,-0.009325555,-0.00355047,0.007292658,0.009622605,0.009799759,0.004825826,0.002416937,0.0019344,0.005721549,0.007344508,0.009491131,0.003197812,0.013826074,0.006551043,0.011433034,-0.021610559,-0.022759499,0.000888175,0.001360081,-0.00425803,-0.000432268,0.001592028,-0.156170363,0.204493662,0.018647328,0.053664912,-0.033879048,0.005941722,0.015616982,0.003715322,0.002460265,-0.007722302,0.008792543,0.008131049,0,0.023214615,0.056479832,0.360664025,0.005285258,0.007323129,0.000166653,0.017327816,-0.033591298,-0.029992175,-0.004628627,0.008286373,-1.8,-0.012612866,-0.003822437,0.004069182,0.015457492,-0.16,-0.075943521,-0.017175995,-0.036713697,-0.018345933,-0.001766297,0.2,-0.002673028,0.006232249,0.00331633,0.0129749,0.000132569,-0.013805598,-0.007175723,-0.005469727,-0.021172096,0.016849134,0.010191171,-0.00106328,0.008086377,0.021555004,-0.290825741,-0.247540839,-0.249144053,-0.000881815,1.303333333,0.616666667,1.42,1.486666667,-0.001231176,-0.001873845,-0.102038087,-0.030234814,-0.027184896,-0.008082901,-0.037018001,-0.030533857,0.051951835,-0.032283383,-0.019767064,0.011348411,-0.0057,-24,-0.0167272,-0.005047966,-0.022548075,-0.035629253,0.015141772,-0.004582756,-0.006213805,0.1,0.000107614,-0.013635145,-0.033533714,-0.041600306,-0.048499039,-0.315,0.001792909,0.212961913,-0.102038087,0.025496774,0.060508396,-0.370482917,-0.047451452,-0.27988455,0.039092926,0,-0.080042708,-0.066489741,-0.164699955,0.151119456,-0.194563485,0.013348363,-0.020906685,0.010566861,-0.010752792,-0.080869496,-0.006424005,-0.096192403,0.070634762,-0.082560566,-0.054773309,-0.092028202,0.001558289,0.022472856,0.513874407,0.03509132,0.016970104,0,-0.014184635,-0.080042708,0.025014689,-0.038120917,-0.02603598,-0.183337301,0.016713481,-0.021944454,-0.13158019,-0.026179506,-0.234823973,-0.033475929,-0.049272288,0,-0.065820289,-0.062812802,-0.041002111,0.019125018,-0.087549481,0.015915389,-0.011328757,-0.033597785
2001Q3,-0.000807401,0.000461084,0.017465757,0.017209888,0.017770338,0.019452065,-0.844218147,0.014411105,0.013650021,0.030086515,14.82437991,0.042448464,0.016489948,-0.003821301,0.000252533,0.00168996,-0.01101594,0.016783363,0.018769671,0.0009882,0.003571522,0.004411117,-0.0060129,-0.003298994,-0.011186932,0.006423026,0.00499382,0.009001593,0.001454219,-0.006547919,-0.007873123,0.006837588,0.006805251,0.010051753,0.005513271,-0.002458992,0.007937601,-0.013615443,0.0172217,-0.008385237,0.001881695,0.00193203,0.001331077,-4.61E-05,0.002789753,-0.31062531,-0.076197939,-0.065585335,-0.075860326,-0.05017285,-0.001532915,-0.014721555,-0.003884748,-0.001922063,-0.011009465,0.009063552,0.008119723,0.0052,-0.020187401,-0.020142664,0.234427371,-0.003167801,0.004458372,-0.010890616,0.014213962,-0.049833234,-0.020248028,-0.002695331,0.00673784,-1.8,-0.014533151,0.001261759,-0.011230338,-0.018790645,0.03,-0.052399171,-0.008602827,0.034093343,-0.003200664,-0.005095552,0.4,-0.004090413,0.004164949,0.002739839,0.0159326,-0.002311424,-0.004255189,-0.000562778,-0.004806344,-0.014777671,0.005259789,0.011342277,-0.002603297,0.022484124,-0.002488262,-0.257088533,-0.194501975,-0.205016167,0.023367892,0.48,0.26,0.216666667,0.54,-0.007232043,-0.010877364,0.078753463,-0.006809699,-0.026227923,-0.003537083,-0.023359502,0.007497277,-0.149098276,-0.043151628,-0.007589757,-0.005392472,-0.0053,-29,0.002480012,0.00404041,-0.002318738,-0.007414538,0.000660288,-0.002225025,-0.004466664,0.2,-0.006694044,0.038532696,-0.045135866,-0.063299274,-0.047998085,5.00E-04,0.000145759,0.078253463,0.228753463,-0.056528151,-0.048584287,-0.467714426,-0.150487441,-0.350635236,-0.035776173,-0.123195383,-0.115831816,-0.002085506,-0.008771986,-0.009149195,0.018307147,0.141921511,0.162166755,-0.046952389,0.303103095,0.10858113,0.264592632,0.071191101,0.110438322,0.073797474,0.019719599,0.02894722,-0.063273241,0.080042708,0.057665642,0.10732902,0.042359274,-0.006309169,0,-0.105360516,0.002060496,-0.036677638,-0.019376667,-0.133531393,-0.022347299,-0.025683595,-0.02774739,-0.010318303,0.06762505,0,-0.084259709,0,-0.115133325,0.015084105,-0.209390705,-0.194883726,-0.122544917,0.024927355,-0.214626643,-0.026935064
2001Q4,-0.001978105,-0.000590872,0.020872287,0.044639079,0.057080243,0.021675608,15.31357386,0.029495198,-0.001237381,0.008404351,-31.54893972,0.033332175,0.031834333,-0.000260292,-0.001109952,0.000873668,0.009824855,0.021746849,0.022550169,0.001734108,-0.000117884,0.012409679,-0.001517648,-9.71E-05,-0.007897865,0.007560136,0.003398494,0.012056614,0.004361056,-0.003039362,-0.018352419,0.006779699,0.008537914,0.008903918,0.008201817,0.008213801,0.008577317,0.00281457,0.011726686,-0.003716796,0.002327568,0.001558631,0.01070318,0.000704279,0.001598555,-0.825700855,-0.304789771,-0.183663581,-0.266650666,-0.059182954,0.002473681,-0.003983949,0.001866069,-0.001413361,0.002046097,0.007169811,0.007345287,-0.0019,-0.008461211,-0.006280114,0.520911084,0.002774342,0.015809944,-0.011180872,0.010211986,-0.031770444,-0.013931649,-0.003612453,0.022467846,-1.1,-0.010807358,0.004326938,0.036294306,-0.018701825,-0.27,-0.049164209,-0.014274783,-0.021013671,-0.018445983,-0.013585115,0.7,-0.003564294,0.001420522,0.000207783,0.005699857,-0.001218688,-0.00360647,-0.001464706,-0.0107097,-0.02421038,0.012612022,0.007490672,5.80E-05,-0.031675187,0.001204771,-0.522841061,-0.486611366,-0.483264824,-0.012444335,0.97,0.556666667,1.086666667,1.153333333,-0.000998724,-0.001208118,1.16E-05,-0.039779037,-0.030079265,-0.006278661,-0.019954462,-0.007331742,-0.088391936,-0.024346396,-0.011394377,0.000285821,0.005,-30,-0.016534996,-0.011150648,-0.017927601,-0.036618533,0.019483383,0.001632169,-0.000532331,0.3,-0.00151778,-0.025175387,-0.027661338,-0.037084747,-0.024039619,0.0005,-0.000327462,-0.000488437,1.16E-05,-0.269086,-0.2705837,-0.127279201,-0.087573197,-0.108745655,0.189470336,-0.026043139,-0.085417751,-0.073626315,0.074265291,-0.242165234,-0.046412042,-0.066393869,-0.092469906,0.002500626,-0.066003333,-0.096114362,-0.038660277,-0.029359907,0.015298683,-0.025676912,0.00452831,0.024718882,0.008960658,-0.269053253,-0.563935449,0.00294551,-0.018605188,0.006309169,0.007117468,-0.097163748,-0.036826743,-0.098038355,-0.027255051,-0.094961808,-0.13919713,0,0.046795585,0.032302976,0.101353829,-0.014285957,-0.0453429,0,-0.03203414,0.020019634,-0.01095493,-0.083282841,-0.079736864,0.014146316,-0.085039179,0.005445365
2002Q1,-0.002152539,0.000978135,0.023819251,0.018278125,0.047366691,0.023789255,29.2985325,0.017774774,0.036974732,-0.000700705,-36.755971,0.047039918,0.021205488,-0.001091579,-0.000668159,0.001283016,-0.000857075,0.022371909,0.022341913,0.001851011,0.001092083,-0.001401522,-0.004631818,0.007504879,0.001569583,0.00822144,0.005920635,0.00957787,0.006845562,0.001899431,-0.000412265,0.00804992,0.009197796,0.009590191,0.010290575,0.003269471,0.009915992,0.003504827,0.002763153,-0.003570799,0.003806458,0.003483095,0.007305925,0.000296011,0.003912077,-0.09075448,0.320775864,0.076811353,0.089620432,0.057597736,0.003991504,0.008397943,0.005943142,0.00263374,-0.019016564,0.007739179,0.006107096,0.0034,0.010306514,0.021758658,0.411530344,0.009166613,0.004810493,-0.001363792,0.02458729,0.020244175,0.028330439,-0.000888625,0.00651325,0.5,0.00705159,0.002271303,-0.021011278,0.092993226,0.17,0.005863731,0.011163453,0.015052228,0.009134881,-0.000563031,0.2,0.003925842,0.004155261,0.000830699,-0.001533287,-0.000787397,-0.017102776,-0.005993798,-0.003521316,-0.002522353,0.022238352,0.009901071,-0.004932702,0.008207681,0.013474392,-0.050715093,-0.116587578,-0.123869482,0.024033142,0.77,-0.023333333,0.493333333,0.706666667,-0.001202609,-0.002051706,0.103115964,-0.007317014,0.008096186,-0.001714569,0.049668053,0.020970939,-0.027342609,0.00558559,0.000123664,-0.006694274,-0.0131,-31,0.009506597,-0.001019888,-0.079134112,-0.056286314,0.037567011,-0.003906806,-0.003545658,-0.1,0.004330417,-0.003897826,0.007522873,-0.015907783,0.024870628,0.0794,0.001417506,0.023715964,0.103115964,0.08006926,0.09313104,0.049976639,-0.136011758,-0.01650761,0.202661241,0.053928342,0.067718174,-0.025029748,0.03417418,-0.204581533,0.068834506,0.12323264,0.117600571,-0.000499625,0.069987402,0.001768347,-0.059126174,-0.041831194,-0.02783625,0.016395933,-0.019701063,0.095843234,0.000215581,0.019934215,0.114410351,0.014598799,-0.023754086,-0.019048195,-0.021506205,-0.063178902,-0.052172853,-0.044190861,0.034563635,0.08092649,0.188794071,0,0.061424759,0.054583325,-0.03610942,-0.00432589,0.046526337,-0.024268127,0.088124142,0.024321067,-0.032308749,0.204536373,0.040537126,0.042206787,0.095309493,0.044013173
2002Q2,0.009502629,0.00178613,0.024936891,0.03983159,0.043412063,0.024979884,-19.70622338,0.026984177,-0.011209878,0.058597727,24.75528485,0.031887403,0.029770357,0.000644533,0.006602827,0.007059898,0.003593421,0.022299355,0.022342348,0.004694987,0.00186847,0.008296562,-0.008115931,0.016611243,0.01369474,0.003783672,0.005512889,0.004142108,0.0040155,-0.000602415,0.001693479,0.001858345,0.008058073,0.006596001,0.006491978,0.020480779,0.006547604,0.002887881,-0.001341916,-0.005343679,0.00251427,0.001372927,0.014760081,0.001044035,0.00143232,0.08459575,0.125874692,0.116661154,0.16987599,0.0368389,0.000510223,-0.013890378,0.006679302,0.004614455,0.038740408,0.001901014,0.005223074,0.0027,-0.027243498,-0.047040366,0.041278942,0.005498686,0.012715984,0.00051164,0.016712112,0.027020508,0.030872472,0.001871801,0.010287308,1,0.015544458,0.001884189,0.002020203,-0.018773115,0.33,0.034394705,0.023482938,-0.02277867,0.025208709,0.003710162,0.1,0.004617809,0.007991997,-0.001881598,0.005688529,-0.00153221,0.008018433,0.005655484,0.007390965,0.023049756,0.000711831,0.007361996,-0.009515829,-0.016820518,-0.01500068,0.011494379,0.005361943,0.005479466,0.005055988,-0.033333333,0.003333333,0.033333333,0.006666667,0.004196645,0.010251327,-0.083500552,-0.008471381,0.025366449,-0.00338607,0.065766848,-0.003199217,0.059412763,0.028191429,-0.006443056,0.012411849,0.0131,-27,-0.044049141,-0.00306592,0.024010874,-0.020393736,0.003004291,-0.006031219,-0.007050113,0.1,0.014797611,0.01419544,0.029538012,-0.009863843,0.054385696,-0.0808,-0.001700092,-0.002700551,-0.083500552,0.185846747,0.19295041,0.288669727,-0.059108112,0.179136137,0.077458059,0.019802627,0.123060093,0.031748698,-0.11506933,0.281195563,-0.040729612,0.145573629,0.150180348,-0.02889935,0.117120125,0.044912557,0.091169387,-0.015655897,0.000840746,-0.003382978,-0.045566219,0.024502919,0.016249656,0.180126166,0.2285344,-0.061258881,0.00718566,0.025317808,-0.052056362,-0.11506933,-0.012819311,0.113002435,0.061209603,-0.0286758,0.172416028,0,0.004955975,-0.024927284,-0.089007015,-0.021176403,-0.018433713,0,0.034261601,-0.076863306,0.085760832,0.113151556,-0.016495743,0.074400673,0.111979757,0.051367531
2002Q3,-0.000621279,0.001883299,0.028137927,0.027082745,0.035753671,0.027663733,-4.077109303,0.018558001,0.045341186,0.036851764,3.121428597,0.032630983,0.018523068,0.002821115,-0.001774286,0.002621737,0.008538387,0.025364418,0.024890224,0.004062497,0.005247186,0.003881598,0.005251286,0.007563012,0.003347437,0.008029513,0.00426858,0.013461294,0.000601221,-0.003524602,-0.009961358,0.006964451,0.011162215,0.009176188,0.013038868,0.012689092,0.010975107,-0.009262398,0.002158525,-0.006307363,0.002941758,0.001344506,0.019808302,0.001459075,0.00113792,-0.087199856,-0.490377435,0.053871264,0.070948676,0.028255147,0.004136553,-0.022004982,0.005350612,0.004126729,0.031791882,0.005113692,0.007831682,-0.0053,-0.046439814,-0.068285865,-0.403177579,0.004859036,0.012018334,0.001873776,0.011389921,0.007099983,0.014709808,0.003272726,0.012448325,0.6,0.006104391,0.001485379,0.007038742,0.00374143,-0.16,0.026530172,0.006825318,0.04282734,0.01655144,0.004534647,-0.1,-0.002353915,0.006934351,0.001304797,0.004297332,2.22E-05,-0.00282526,-0.000676972,0.006759172,0.005859546,0.00772743,0.007308193,0.010803944,0.00503533,-0.015065893,0,-0.054958884,-0.039002158,-0.001282819,-1.086666667,0.153333333,-0.766666667,-0.83,0.003999083,0.006482184,-0.148535775,0.010716298,0.030020274,-0.00290681,0.009003766,0.004605018,-0.120539134,0.017534994,-0.004108692,-0.00601852,0.0107,-25,-0.000269699,-0.002049181,0.043143762,0.046030359,-0.070127418,0.001002746,0.000838521,0,0.003294196,-0.052002828,0.018538121,0.02844619,0.026396121,-0.0065,-0.000781815,-0.142035775,-0.148535775,0.066776721,0.052034472,-0.04958021,0.056898167,-0.015607898,0.215244944,-0.073730969,0.025975486,0.043675064,-0.002219757,0.077202034,0.04735947,0.016311041,0.06446,0.011253316,0.08472465,0.140055671,0.196739932,0.050010421,0.176686283,0.16988062,0.214884626,-0.023722082,0.27862097,-0.227272945,0.031748698,-0.029712897,0.011862535,0.060624622,0.05927661,0.047628049,-0.013601729,0.163350615,0.085288792,0.151549898,0.154796883,0,0.07121614,-0.002017248,0.083318086,-0.003696862,-0.034090971,0,-0.06095311,-0.05553425,-0.027403656,-0.016417101,-0.019856365,0.004614477,-0.000233478,-0.012061161
2002Q4,-0.001428983,0.003035105,0.027305029,0.020670448,0.038809582,0.027887582,-7.122807565,0.01314145,-0.006726186,0.067134657,34.1402745,0.022212493,0.012467312,0.000639204,0.000191784,0.002191593,-9.77E-05,0.022851396,0.023433949,0.00094365,0.005260375,0.005641582,0.003637602,0.0063251,0.014239038,0.005708748,0.006300283,0.005982381,0.005547755,-0.00104697,0.000608698,0.005260453,0.005960857,0.006289053,0.005955256,0.004552522,0.006133451,0.004798831,-0.001941417,-0.005206865,0.001534728,6.87E-05,0.016745591,0.001337118,0.000472848,-0.242660511,-0.226974728,0.008558435,-0.002105264,0.024553982,0.003745702,-0.00514764,0.002026678,0.003030591,0.010252088,0.005345402,0.006220314,0.0032,-0.012943054,-0.015744236,0.015685783,0.000632721,0.009906108,0.003737052,0.018384187,-0.013636975,0.020919079,-0.001133625,0.007935522,-0.1,-0.00049472,0.001400065,-0.002006019,0.018873332,-0.07,0.006633993,-0.004545032,-0.030336929,0.003723033,0.004903336,0.2,0.000451081,0.008163526,0.006257785,0.01633225,0.000622036,0.004169885,0.007757642,-0.000161779,0.004326886,-0.001761013,0.009661911,0.001673623,0.010611302,0.003747153,-0.344504408,-0.152269212,-0.166537689,0.004794193,-0.04,0.086666667,0.063333333,0.043333333,-0.005750293,0.003267664,-0.223225529,-0.003159723,0.015587472,-0.002886794,0.032347427,-0.007754146,-0.11120586,0.004600867,-0.001177065,0.001260144,0.0047,-23,-0.012394423,0.007153837,-0.031778375,-0.04518786,-0.004949376,-0.001452063,-0.000522016,-0.1,0.004128956,0.013238556,0.003056548,-0.018582348,0.006654691,0.0069,-0.001071285,-0.230125529,-0.223225529,-0.010574211,-0.022141126,0.291306203,0.098923916,0.232443754,0.0083126,0.149238522,0.211797375,-0.021599112,0.039220713,-0.096917897,0,0.056173509,0.018670321,0.171582512,0.066009818,0.045919114,0.134978879,0.025927378,0.008304158,0.011832995,0.030501125,-0.029983849,0.06179354,0.079512063,-0.233614851,-0.123154579,-0.031140241,0.017493157,0.049132689,0.190043603,-0.006361625,0.005256012,0.008388835,0.078117779,-0.023530497,-0.062048399,-0.094995332,0.001059563,0.013269944,0,0.031774694,0,0.024760615,0.010329237,0.047175595,0.038819415,0.008231569,0.026029613,0.08047134,-0.034123093
